Comunidad;Provincia;Municipio;Población
País Vasco;Bizkaia;Gamiz-Fika;1327
País Vasco;Bizkaia;Garai;323
País Vasco;Bizkaia;Gatika;1570
País Vasco;Bizkaia;Gautegiz Arteaga;869
País Vasco;Bizkaia;Gordexola;1740
País Vasco;Bizkaia;Gorliz;5503
País Vasco;Bizkaia;Getxo;80277
País Vasco;Bizkaia;Güeñes;6473
País Vasco;Bizkaia;Gernika-Lumo;16295
País Vasco;Bizkaia;Gizaburuaga;201
País Vasco;Bizkaia;Ibarrangelu;614
País Vasco;Bizkaia;Ispaster;668
País Vasco;Bizkaia;Izurtza;270
País Vasco;Bizkaia;Lanestosa;272
País Vasco;Bizkaia;Larrabetzu;1917
País Vasco;Bizkaia;Laukiz;1109
País Vasco;Bizkaia;Leioa;30262
País Vasco;Bizkaia;Lemoa;3226
País Vasco;Bizkaia;Lemoiz;1023
País Vasco;Bizkaia;Lekeitio;7438
País Vasco;Bizkaia;Mallabia;1182
País Vasco;Bizkaia;Mañaria;519
País Vasco;Bizkaia;Markina-Xemein;4950
País Vasco;Bizkaia;Maruri-Jatabe;896
País Vasco;Bizkaia;Mendata;390
País Vasco;Bizkaia;Mendexa;431
País Vasco;Bizkaia;Meñaka;702
País Vasco;Bizkaia;Ugao-Miraballes;4050
País Vasco;Bizkaia;Morga;419
País Vasco;Bizkaia;Muxika;1466
País Vasco;Bizkaia;Mundaka;1938
País Vasco;Bizkaia;Mungia;16527
País Vasco;Bizkaia;Aulesti;680
País Vasco;Bizkaia;Muskiz;7331
País Vasco;Bizkaia;Otxandio;1269
País Vasco;Bizkaia;Ondarroa;8856
País Vasco;Bizkaia;Urduña/Orduña;4258
País Vasco;Bizkaia;Orozko;2405
País Vasco;Bizkaia;Sukarrieta;352
País Vasco;Bizkaia;Plentzia;4292
País Vasco;Bizkaia;Portugalete;47856
País Vasco;Bizkaia;Errigoiti;529
País Vasco;Bizkaia;Valle de Trápaga-Trapagaran;12317
País Vasco;Bizkaia;Lezama;2501
País Vasco;Bizkaia;Santurtzi;47101
País Vasco;Bizkaia;Ortuella;8435
País Vasco;Bizkaia;Sestao;29224
País Vasco;Bizkaia;Sopelana;12527
País Vasco;Bizkaia;Sopuerta;2552
País Vasco;Bizkaia;Trucios-Turtzioz;542
País Vasco;Bizkaia;Ubide;167
País Vasco;Bizkaia;Urduliz;3422
País Vasco;Bizkaia;Balmaseda;7366
País Vasco;Bizkaia;Atxondo;1433
País Vasco;Bizkaia;Bedia;966
País Vasco;Bizkaia;Areatza;1142
País Vasco;Bizkaia;Igorre;4239
País Vasco;Bizkaia;Zaldibar;3041
País Vasco;Bizkaia;Zalla;8176
País Vasco;Bizkaia;Zaratamo;1709
País Vasco;Bizkaia;Derio;5372
País Vasco;Bizkaia;Erandio;24294
País Vasco;Bizkaia;Loiu;2521
País Vasco;Bizkaia;Sondika;4515
País Vasco;Bizkaia;Zamudio;3232
País Vasco;Bizkaia;Forua;1012
País Vasco;Bizkaia;Kortezubi;419
País Vasco;Bizkaia;Murueta;308
País Vasco;Bizkaia;Nabarniz;234
País Vasco;Bizkaia;Iurreta;3812
País Vasco;Bizkaia;Ajangiz;450
País Vasco;Bizkaia;Alonsotegi;2828
País Vasco;Bizkaia;Zierbena;1398
País Vasco;Bizkaia;Arratzu;379
País Vasco;Bizkaia;Ziortza-Bolibar;408
Región de Murcia;Murcia;Abanilla;6585
Región de Murcia;Murcia;Abarán;12974
Región de Murcia;Murcia;Águilas;34900
Región de Murcia;Murcia;Albudeite;1350
Región de Murcia;Murcia;Alcantarilla;41326
Región de Murcia;Murcia;Aledo;1053
Región de Murcia;Murcia;Alguazas;9146
Región de Murcia;Murcia;Alhama de Murcia;20269
Región de Murcia;Murcia;Archena;18135
Región de Murcia;Murcia;Beniel;11027
Región de Murcia;Murcia;Blanca;6456
Región de Murcia;Murcia;Bullas;12424
Región de Murcia;Murcia;Calasparra;10851
Región de Murcia;Murcia;Campos del Río;2169
Región de Murcia;Murcia;Caravaca de la Cruz;26449
Región de Murcia;Murcia;Cartagena;214165
Región de Murcia;Murcia;Cehegín;16299
Región de Murcia;Murcia;Ceutí;10448
Región de Murcia;Murcia;Cieza;35385
Región de Murcia;Murcia;Fortuna;9813
Región de Murcia;Murcia;Fuente Álamo de Murcia;15193
Región de Murcia;Murcia;Jumilla;26015
Región de Murcia;Murcia;Librilla;4614
Región de Murcia;Murcia;Lorca;92694
Región de Murcia;Murcia;Lorquí;7038
Región de Murcia;Murcia;Mazarrón;35464
Región de Murcia;Murcia;Molina de Segura;65815
Región de Murcia;Murcia;Moratalla;8444
Región de Murcia;Murcia;Mula;17076
Región de Murcia;Murcia;Murcia;441345
Región de Murcia;Murcia;Ojós;582
Región de Murcia;Murcia;Pliego;4045
Región de Murcia;Murcia;Puerto Lumbreras;14120
Región de Murcia;Murcia;Ricote;1441
Región de Murcia;Murcia;San Javier;31820
Región de Murcia;Murcia;San Pedro del Pinatar;23903
Región de Murcia;Murcia;Torre-Pacheco;32471
Región de Murcia;Murcia;Torres de Cotillas (Las);21282
Región de Murcia;Murcia;Totana;29333
Región de Murcia;Murcia;Ulea;921
Región de Murcia;Murcia;Unión (La);18366
Región de Murcia;Murcia;Villanueva del Río Segura;2354
Región de Murcia;Murcia;Yecla;34945
Región de Murcia;Murcia;Santomera;15481
Región de Murcia;Murcia;Alcázares (Los);15993
La Rioja;La Rioja;Ábalos;369
La Rioja;La Rioja;Agoncillo;1102
La Rioja;La Rioja;Aguilar del Río Alhama;573
La Rioja;La Rioja;Ajamil de Cameros;61
La Rioja;La Rioja;Albelda de Iregua;3291
La Rioja;La Rioja;Alberite;2676
La Rioja;La Rioja;Alcanadre;764
La Rioja;La Rioja;Aldeanueva de Ebro;2819
La Rioja;La Rioja;Alesanco;509
La Rioja;La Rioja;Alesón;116
La Rioja;La Rioja;Alfaro;9813
La Rioja;La Rioja;Almarza de Cameros;25
La Rioja;La Rioja;Anguciana;510
La Rioja;La Rioja;Anguiano;540
La Rioja;La Rioja;Arenzana de Abajo;292
La Rioja;La Rioja;Arenzana de Arriba;36
La Rioja;La Rioja;Arnedillo;482
La Rioja;La Rioja;Arnedo;14425
La Rioja;La Rioja;Arrúbal;487
La Rioja;La Rioja;Ausejo;1110
La Rioja;La Rioja;Autol;4385
La Rioja;La Rioja;Azofra;263
La Rioja;La Rioja;Badarán;626
La Rioja;La Rioja;Bañares;321
La Rioja;La Rioja;Baños de Rioja;83
La Rioja;La Rioja;Baños de Río Tobía;1727
La Rioja;La Rioja;Berceo;184
La Rioja;La Rioja;Bergasa;164
La Rioja;La Rioja;Bergasillas Bajera;34
La Rioja;La Rioja;Bezares;17
La Rioja;La Rioja;Bobadilla;128
La Rioja;La Rioja;Brieva de Cameros;58
La Rioja;La Rioja;Briñas;252
La Rioja;La Rioja;Briones;867
La Rioja;La Rioja;Cabezón de Cameros;24
La Rioja;La Rioja;Calahorra;24876
La Rioja;La Rioja;Camprovín;169
La Rioja;La Rioja;Canales de la Sierra;72
La Rioja;La Rioja;Canillas de Río Tuerto;43
La Rioja;La Rioja;Cañas;93
La Rioja;La Rioja;Cárdenas;178
La Rioja;La Rioja;Casalarreina;1373
La Rioja;La Rioja;Castañares de Rioja;533
La Rioja;La Rioja;Castroviejo;57
La Rioja;La Rioja;Cellorigo;13
La Rioja;La Rioja;Cenicero;2119
La Rioja;La Rioja;Cervera del Río Alhama;2826
La Rioja;La Rioja;Cidamón;37
La Rioja;La Rioja;Cihuri;215
La Rioja;La Rioja;Cirueña;137
La Rioja;La Rioja;Clavijo;280
La Rioja;La Rioja;Cordovín;189
La Rioja;La Rioja;Corera;275
La Rioja;La Rioja;Cornago;453
La Rioja;La Rioja;Corporales;35
La Rioja;La Rioja;Cuzcurrita de Río Tirón;554
La Rioja;La Rioja;Daroca de Rioja;59
La Rioja;La Rioja;Enciso;162
La Rioja;La Rioja;Entrena;1490
La Rioja;La Rioja;Estollo;96
La Rioja;La Rioja;Ezcaray;2098
La Rioja;La Rioja;Foncea;109
La Rioja;La Rioja;Fonzaleche;147
La Rioja;La Rioja;Fuenmayor;3219
La Rioja;La Rioja;Galbárruli;64
La Rioja;La Rioja;Galilea;394
La Rioja;La Rioja;Gallinero de Cameros;26
La Rioja;La Rioja;Gimileo;171
La Rioja;La Rioja;Grañón;315
La Rioja;La Rioja;Grávalos;237
La Rioja;La Rioja;Haro;11960
La Rioja;La Rioja;Herce;370
La Rioja;La Rioja;Herramélluri;89
La Rioja;La Rioja;Hervías;153
La Rioja;La Rioja;Hormilla;453
La Rioja;La Rioja;Hormilleja;170
La Rioja;La Rioja;Hornillos de Cameros;13
La Rioja;La Rioja;Hornos de Moncalvillo;96
La Rioja;La Rioja;Huércanos;927
La Rioja;La Rioja;Igea;744
La Rioja;La Rioja;Jalón de Cameros;29
La Rioja;La Rioja;Laguna de Cameros;139
La Rioja;La Rioja;Lagunilla del Jubera;320
La Rioja;La Rioja;Lardero;8118
La Rioja;La Rioja;Ledesma de la Cogolla;21
La Rioja;La Rioja;Leiva;292
La Rioja;La Rioja;Leza de Río Leza;52
La Rioja;La Rioja;Logroño;152650
La Rioja;La Rioja;Lumbreras;164
La Rioja;La Rioja;Manjarrés;152
La Rioja;La Rioja;Mansilla de la Sierra;65
La Rioja;La Rioja;Manzanares de Rioja;106
La Rioja;La Rioja;Matute;146
La Rioja;La Rioja;Medrano;302
La Rioja;La Rioja;Munilla;132
La Rioja;La Rioja;Murillo de Río Leza;1828
La Rioja;La Rioja;Muro de Aguas;58
La Rioja;La Rioja;Muro en Cameros;36
La Rioja;La Rioja;Nájera;8404
La Rioja;La Rioja;Nalda;1044
La Rioja;La Rioja;Navajún;20
La Rioja;La Rioja;Navarrete;2856
La Rioja;La Rioja;Nestares;77
La Rioja;La Rioja;Nieva de Cameros;103
La Rioja;La Rioja;Ocón;341
La Rioja;La Rioja;Ochánduri;84
La Rioja;La Rioja;Ojacastro;209
La Rioja;La Rioja;Ollauri;319
La Rioja;La Rioja;Ortigosa de Cameros;287
La Rioja;La Rioja;Pazuengos;38
La Rioja;La Rioja;Pedroso;99
La Rioja;La Rioja;Pinillos;16
La Rioja;La Rioja;Pradejón;4011
La Rioja;La Rioja;Pradillo;68
La Rioja;La Rioja;Préjano;237
La Rioja;La Rioja;Quel;2073
La Rioja;La Rioja;Rabanera;36
La Rioja;La Rioja;Rasillo de Cameros (El);150
La Rioja;La Rioja;Redal (El);159
La Rioja;La Rioja;Ribafrecha;998
La Rioja;La Rioja;Rincón de Soto;3801
La Rioja;La Rioja;Robres del Castillo;30
La Rioja;La Rioja;Rodezno;321
La Rioja;La Rioja;Sajazarra;137
La Rioja;La Rioja;San Asensio;1239
La Rioja;La Rioja;San Millán de la Cogolla;278
La Rioja;La Rioja;San Millán de Yécora;61
La Rioja;La Rioja;San Román de Cameros;168
La Rioja;La Rioja;Santa Coloma;133
La Rioja;La Rioja;Santa Engracia del Jubera;180
La Rioja;La Rioja;Santa Eulalia Bajera;134
La Rioja;La Rioja;Santo Domingo de la Calzada;6737
La Rioja;La Rioja;San Torcuato;72
La Rioja;La Rioja;Santurde de Rioja;341
La Rioja;La Rioja;Santurdejo;157
La Rioja;La Rioja;San Vicente de la Sonsierra;1133
La Rioja;La Rioja;Sojuela;227
La Rioja;La Rioja;Sorzano;274
La Rioja;La Rioja;Sotés;295
La Rioja;La Rioja;Soto en Cameros;145
La Rioja;La Rioja;Terroba;40
La Rioja;La Rioja;Tirgo;232
La Rioja;La Rioja;Tobía;80
La Rioja;La Rioja;Tormantos;157
La Rioja;La Rioja;Torrecilla en Cameros;520
La Rioja;La Rioja;Torrecilla Sobre Alesanco;44
La Rioja;La Rioja;Torre en Cameros;12
La Rioja;La Rioja;Torremontalbo;15
La Rioja;La Rioja;Treviana;197
La Rioja;La Rioja;Tricio;402
La Rioja;La Rioja;Tudelilla;395
La Rioja;La Rioja;Uruñuela;941
La Rioja;La Rioja;Valdemadera;9
La Rioja;La Rioja;Valgañón;135
La Rioja;La Rioja;Ventosa;173
La Rioja;La Rioja;Ventrosa;59
La Rioja;La Rioja;Viguera;436
La Rioja;La Rioja;Villalba de Rioja;154
La Rioja;La Rioja;Villalobar de Rioja;61
La Rioja;La Rioja;Villamediana de Iregua;6723
La Rioja;La Rioja;Villanueva de Cameros;105
La Rioja;La Rioja;Villar de Arnedo (El);665
La Rioja;La Rioja;Villar de Torre;269
La Rioja;La Rioja;Villarejo;35
La Rioja;La Rioja;Villarroya;10
La Rioja;La Rioja;Villarta-Quintana;144
La Rioja;La Rioja;Villavelayo;65
La Rioja;La Rioja;Villaverde de Rioja;76
La Rioja;La Rioja;Villoslada de Cameros;362
La Rioja;La Rioja;Viniegra de Abajo;104
La Rioja;La Rioja;Viniegra de Arriba;47
La Rioja;La Rioja;Zarratón;323
La Rioja;La Rioja;Zarzosa;15
La Rioja;La Rioja;Zorraquín;86
Comunitat Valenciana;Alicante / Alacant;Adsubia;695
Comunitat Valenciana;Alicante / Alacant;Agost;4818
Comunitat Valenciana;Alicante / Alacant;Agres;599
Comunitat Valenciana;Alicante / Alacant;Aigües;1084
Comunitat Valenciana;Alicante / Alacant;Albatera;11821
Comunitat Valenciana;Alicante / Alacant;Alcalalí;1524
Comunitat Valenciana;Alicante / Alacant;Alcocer de Planes;230
Comunitat Valenciana;Alicante / Alacant;Alcoleja;201
Comunitat Valenciana;Alicante / Alacant;Alcoy/Alcoi;61417
Comunitat Valenciana;Alicante / Alacant;Alfafara;419
Comunitat Valenciana;Alicante / Alacant;Alfàs del Pi (L');21332
Comunitat Valenciana;Alicante / Alacant;Algorfa;4537
Comunitat Valenciana;Alicante / Alacant;Algueña;1530
Comunitat Valenciana;Alicante / Alacant;Alicante/Alacant;334418
Comunitat Valenciana;Alicante / Alacant;Almoradí;19598
Comunitat Valenciana;Alicante / Alacant;Almudaina;132
Comunitat Valenciana;Alicante / Alacant;Alqueria d'Asnar (L');494
Comunitat Valenciana;Alicante / Alacant;Altea;24006
Comunitat Valenciana;Alicante / Alacant;Aspe;20360
Comunitat Valenciana;Alicante / Alacant;Balones;156
Comunitat Valenciana;Alicante / Alacant;Banyeres de Mariola;7229
Comunitat Valenciana;Alicante / Alacant;Benasau;171
Comunitat Valenciana;Alicante / Alacant;Beneixama;1820
Comunitat Valenciana;Alicante / Alacant;Benejúzar;5474
Comunitat Valenciana;Alicante / Alacant;Benferri;1892
Comunitat Valenciana;Alicante / Alacant;Beniarbeig;1888
Comunitat Valenciana;Alicante / Alacant;Beniardá;230
Comunitat Valenciana;Alicante / Alacant;Beniarrés;1317
Comunitat Valenciana;Alicante / Alacant;Benigembla;580
Comunitat Valenciana;Alicante / Alacant;Benidoleig;1261
Comunitat Valenciana;Alicante / Alacant;Benidorm;71198
Comunitat Valenciana;Alicante / Alacant;Benifallim;114
Comunitat Valenciana;Alicante / Alacant;Benifato;199
Comunitat Valenciana;Alicante / Alacant;Benijófar;4004
Comunitat Valenciana;Alicante / Alacant;Benilloba;821
Comunitat Valenciana;Alicante / Alacant;Benillup;98
Comunitat Valenciana;Alicante / Alacant;Benimantell;514
Comunitat Valenciana;Alicante / Alacant;Benimarfull;414
Comunitat Valenciana;Alicante / Alacant;Benimassot;129
Comunitat Valenciana;Alicante / Alacant;Benimeli;413
Comunitat Valenciana;Alicante / Alacant;Benissa;13369
Comunitat Valenciana;Alicante / Alacant;Benitachell/Poble Nou de Benitatxell (El);5488
Comunitat Valenciana;Alicante / Alacant;Biar;3703
Comunitat Valenciana;Alicante / Alacant;Bigastro;6757
Comunitat Valenciana;Alicante / Alacant;Bolulla;423
Comunitat Valenciana;Alicante / Alacant;Busot;3257
Comunitat Valenciana;Alicante / Alacant;Calp;29909
Comunitat Valenciana;Alicante / Alacant;Callosa d'en Sarrià;7888
Comunitat Valenciana;Alicante / Alacant;Callosa de Segura;18008
Comunitat Valenciana;Alicante / Alacant;Campello (El);26941
Comunitat Valenciana;Alicante / Alacant;Campo de Mirra/Camp de Mirra (El);420
Comunitat Valenciana;Alicante / Alacant;Cañada;1238
Comunitat Valenciana;Alicante / Alacant;Castalla;10513
Comunitat Valenciana;Alicante / Alacant;Castell de Castells;493
Comunitat Valenciana;Alicante / Alacant;Catral;8926
Comunitat Valenciana;Alicante / Alacant;Cocentaina;11534
Comunitat Valenciana;Alicante / Alacant;Confrides;276
Comunitat Valenciana;Alicante / Alacant;Cox;6957
Comunitat Valenciana;Alicante / Alacant;Crevillent;28738
Comunitat Valenciana;Alicante / Alacant;Quatretondeta;122
Comunitat Valenciana;Alicante / Alacant;Daya Nueva;1938
Comunitat Valenciana;Alicante / Alacant;Daya Vieja;696
Comunitat Valenciana;Alicante / Alacant;Dénia;44498
Comunitat Valenciana;Alicante / Alacant;Dolores;7392
Comunitat Valenciana;Alicante / Alacant;Elche/Elx;230822
Comunitat Valenciana;Alicante / Alacant;Elda;54815
Comunitat Valenciana;Alicante / Alacant;Facheca;107
Comunitat Valenciana;Alicante / Alacant;Famorca;38
Comunitat Valenciana;Alicante / Alacant;Finestrat;6386
Comunitat Valenciana;Alicante / Alacant;Formentera del Segura;4364
Comunitat Valenciana;Alicante / Alacant;Gata de Gorgos;6292
Comunitat Valenciana;Alicante / Alacant;Gaianes;443
Comunitat Valenciana;Alicante / Alacant;Gorga;256
Comunitat Valenciana;Alicante / Alacant;Granja de Rocamora;2372
Comunitat Valenciana;Alicante / Alacant;Castell de Guadalest (El);246
Comunitat Valenciana;Alicante / Alacant;Guardamar del Segura;16423
Comunitat Valenciana;Alicante / Alacant;Fondó de les Neus (El)/Hondón de las Nieves;2948
Comunitat Valenciana;Alicante / Alacant;Hondón de los Frailes;1202
Comunitat Valenciana;Alicante / Alacant;Ibi;23861
Comunitat Valenciana;Alicante / Alacant;Jacarilla;2100
Comunitat Valenciana;Alicante / Alacant;Xaló;3269
Comunitat Valenciana;Alicante / Alacant;Jávea/Xàbia;31909
Comunitat Valenciana;Alicante / Alacant;Jijona/Xixona;7407
Comunitat Valenciana;Alicante / Alacant;Lorcha/Orxa (L');715
Comunitat Valenciana;Alicante / Alacant;Llíber;1056
Comunitat Valenciana;Alicante / Alacant;Millena;209
Comunitat Valenciana;Alicante / Alacant;Monforte del Cid;7606
Comunitat Valenciana;Alicante / Alacant;Monóvar/Monòver;12928
Comunitat Valenciana;Alicante / Alacant;Mutxamel;23066
Comunitat Valenciana;Alicante / Alacant;Murla;629
Comunitat Valenciana;Alicante / Alacant;Muro de Alcoy;8961
Comunitat Valenciana;Alicante / Alacant;Novelda;27104
Comunitat Valenciana;Alicante / Alacant;Nucia (La);18225
Comunitat Valenciana;Alicante / Alacant;Ondara;6570
Comunitat Valenciana;Alicante / Alacant;Onil;7723
Comunitat Valenciana;Alicante / Alacant;Orba;2629
Comunitat Valenciana;Alicante / Alacant;Orxeta;875
Comunitat Valenciana;Alicante / Alacant;Orihuela;87113
Comunitat Valenciana;Alicante / Alacant;Parcent;1085
Comunitat Valenciana;Alicante / Alacant;Pedreguer;7603
Comunitat Valenciana;Alicante / Alacant;Pego;11208
Comunitat Valenciana;Alicante / Alacant;Penàguila;324
Comunitat Valenciana;Alicante / Alacant;Petrer;34634
Comunitat Valenciana;Alicante / Alacant;Pinós (El)/Pinoso;7909
Comunitat Valenciana;Alicante / Alacant;Planes;850
Comunitat Valenciana;Alicante / Alacant;Polop;4294
Comunitat Valenciana;Alicante / Alacant;Rafal;4181
Comunitat Valenciana;Alicante / Alacant;Ràfol d'Almúnia (El);726
Comunitat Valenciana;Alicante / Alacant;Redován;7467
Comunitat Valenciana;Alicante / Alacant;Relleu;1279
Comunitat Valenciana;Alicante / Alacant;Rojales;20953
Comunitat Valenciana;Alicante / Alacant;Romana (La);2602
Comunitat Valenciana;Alicante / Alacant;Sagra;465
Comunitat Valenciana;Alicante / Alacant;Salinas;1549
Comunitat Valenciana;Alicante / Alacant;Sanet y Negrals;727
Comunitat Valenciana;Alicante / Alacant;San Fulgencio;12144
Comunitat Valenciana;Alicante / Alacant;Sant Joan d'Alacant;22138
Comunitat Valenciana;Alicante / Alacant;San Miguel de Salinas;8057
Comunitat Valenciana;Alicante / Alacant;Santa Pola;32507
Comunitat Valenciana;Alicante / Alacant;San Vicente del Raspeig/Sant Vicent del Raspeig;54088
Comunitat Valenciana;Alicante / Alacant;Sax;10099
Comunitat Valenciana;Alicante / Alacant;Sella;649
Comunitat Valenciana;Alicante / Alacant;Senija;661
Comunitat Valenciana;Alicante / Alacant;Tàrbena;801
Comunitat Valenciana;Alicante / Alacant;Teulada;14778
Comunitat Valenciana;Alicante / Alacant;Tibi;1745
Comunitat Valenciana;Alicante / Alacant;Tollos;57
Comunitat Valenciana;Alicante / Alacant;Tormos;380
Comunitat Valenciana;Alicante / Alacant;Torremanzanas/Torre de les Maçanes (La);788
Comunitat Valenciana;Alicante / Alacant;Torrevieja;101091
Comunitat Valenciana;Alicante / Alacant;Vall d'Alcalà (La);185
Comunitat Valenciana;Alicante / Alacant;Vall d'Ebo (La);272
Comunitat Valenciana;Alicante / Alacant;Vall de Gallinera;662
Comunitat Valenciana;Alicante / Alacant;Vall de Laguar (La);981
Comunitat Valenciana;Alicante / Alacant;Verger (El);4858
Comunitat Valenciana;Alicante / Alacant;Villajoyosa/Vila Joiosa (La);34344
Comunitat Valenciana;Alicante / Alacant;Villena;34968
Comunitat Valenciana;Alicante / Alacant;Poblets (Els);3310
Comunitat Valenciana;Alicante / Alacant;Pilar de la Horadada;22555
Comunitat Valenciana;Alicante / Alacant;Montesinos (Los);5147
Comunitat Valenciana;Alicante / Alacant;San Isidro;1874
Comunitat Valenciana;Castellón / Castelló;Atzeneta del Maestrat;1409
Comunitat Valenciana;Castellón / Castelló;Aín;140
Comunitat Valenciana;Castellón / Castelló;Albocàsser;1439
Comunitat Valenciana;Castellón / Castelló;Alcalà de Xivert;7860
Comunitat Valenciana;Castellón / Castelló;Alcora (L');11029
Comunitat Valenciana;Castellón / Castelló;Alcudia de Veo;225
Comunitat Valenciana;Castellón / Castelló;Alfondeguilla;874
Comunitat Valenciana;Castellón / Castelló;Algimia de Almonacid;326
Comunitat Valenciana;Castellón / Castelló;Almazora/Almassora;25628
Comunitat Valenciana;Castellón / Castelló;Almedíjar;267
Comunitat Valenciana;Castellón / Castelló;Almenara;6007
Comunitat Valenciana;Castellón / Castelló;Altura;3949
Comunitat Valenciana;Castellón / Castelló;Arañuel;200
Comunitat Valenciana;Castellón / Castelló;Ares del Maestrat;206
Comunitat Valenciana;Castellón / Castelló;Argelita;106
Comunitat Valenciana;Castellón / Castelló;Artana;1971
Comunitat Valenciana;Castellón / Castelló;Ayódar;220
Comunitat Valenciana;Castellón / Castelló;Azuébar;345
Comunitat Valenciana;Castellón / Castelló;Barracas;190
Comunitat Valenciana;Castellón / Castelló;Betxí;5938
Comunitat Valenciana;Castellón / Castelló;Bejís;426
Comunitat Valenciana;Castellón / Castelló;Benafer;179
Comunitat Valenciana;Castellón / Castelló;Benafigos;158
Comunitat Valenciana;Castellón / Castelló;Benasal;1297
Comunitat Valenciana;Castellón / Castelló;Benicarló;26616
Comunitat Valenciana;Castellón / Castelló;Benicasim/Benicàssim;18206
Comunitat Valenciana;Castellón / Castelló;Benlloch;1181
Comunitat Valenciana;Castellón / Castelló;Borriol;5075
Comunitat Valenciana;Castellón / Castelló;Borriana/Burriana;34896
Comunitat Valenciana;Castellón / Castelló;Cabanes;3089
Comunitat Valenciana;Castellón / Castelló;Càlig;2217
